Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
MG,ZS,30.99,0.0,105.0,335.0,automatic,13595.0,3665.0,545.0,17805.0
Hyundai,Matrix,18.513,5.0,76.0,1599.0,petrol,10770.0,6402.0,614.0,17786.0
Audi,A2,23.052,5.0,55.0,1406.0,petrol,7655.0,8604.0,1224.0,17483.0
MG,ZT,42.747,5.0,128.5,2548.83,petrol,14308.0,2229.0,507.0,17044.0
Mercedes,SLS,264.675,7.0,420.0,6208.0,petrol,11874.0,3314.0,862.0,16050.0
Mitsubishi,Lancer,23.017,5.0,90.88,1709.54,petrol,12026.0,3357.0,500.0,15883.0
Mitsubishi,Space,23.165,4.0,82.16,1817.32,petrol,9251.0,5721.0,750.0,15722.0
Hyundai,I30,28.609,6.0,100.59,1387.62,petrol,9923.0,5198.0,394.0,15515.0
Volvo,C70,52.196,5.0,126.5,2323.94,petrol,10092.0,4549.0,831.0,15472.0
Peugeot,Partner,20.365,6.0,82.25,1534.39,diesel,10255.0,4508.0,680.0,15443.0
Seat,Arosa,13.705,5.0,47.45,1384.0,petrol,5345.0,9177.0,758.0,15280.0
Mercedes,CLA,46.527,7.0,131.6,1596.92,petrol,12702.0,1872.0,687.0,15261.0
Fiat,Multipla,25.208,5.0,80.5,1753.0,petrol,8670.0,5639.0,896.0,15205.0
Volkswagen,Jetta,31.306,6.0,96.93,1587.22,petrol,11139.0,3083.0,580.0,14802.0
Mercedes,190,36.643,4.0,88.73,2284.13,petrol,11326.0,2669.0,732.0,14727.0
Ford,C-MAX,32.182,6.0,99.0,1448.6,petrol,9456.0,4698.0,446.0,14600.0
Daihatsu,Sirion,14.333,5.0,59.88,1183.25,petrol,6253.0,7626.0,705.0,14584.0
Volkswagen,Touareg,94.098,8.0,190.0,2967.0,diesel,10197.0,3779.0,592.0,14568.0
Ford,Streetka,26.0,5.0,70.0,1597.0,petrol,1928.0,11749.0,826.0,14503.0
Fiat,Doblo,25.17,6.0,79.31,1523.74,diesel,10384.0,3549.0,567.0,14500.0
Hyundai,Tucson,41.592,6.0,111.31,1624.77,petrol,9353.0,4675.0,447.0,14475.0
Honda,HR-V,32.723,4.0,96.0,1498.0,petrol,7501.0,5792.0,843.0,14136.0
Chevrolet,Kalos,14.224,5.0,64.45,1353.36,petrol,6432.0,6488.0,611.0,13531.0
Mazda,5,22.125,6.0,75.09,1622.68,petrol,7348.0,5010.0,583.0,12941.0
Daihatsu,Terios,26.198,5.0,77.0,1495.0,petrol,6035.0,6259.0,639.0,12933.0
Audi,80,27.098,5.0,91.75,2247.33,petrol,10004.0,2299.0,558.0,12861.0
Volvo,C30,32.49,5.0,113.28,2093.02,petrol,6968.0,4798.0,725.0,12491.0
